SMILES_added,SMILES_got
O-C-C-C:C,CC(C)CCO
C1C=CC=C1,CC(CCO)CC1=CC=CC1
O-C-C-C-C,CCCCOC1C=CC=C1CC(C)CCO
C-C(C)(C)-C-C,CCCCOC1C=CC=C1CC(C)CCOCCC(C)(C)C
N-N-C-C,CCCCOC1C=C(N(N)CC)C=C1CC(C)CCOCCC(C)(C)C
N-N-C:C,CCCCOC1C=C(N(N)CC)C=C1CC(C)CCOCCC(C)(C)C
C-N-C-C:C,CCCCOC1C=C(N(N)CC)C(C(C)CNC)=C1CC(C)CCOCCC(C)(C)C
C-O-C-C:C,CCCCOC1C=C(N(N)C(C)CCCOC)C(C(C)CNC)=C1CC(C)CCOCCC(C)(C)C
