SMILES_added,SMILES_got
c1ccc2ccccc2c1,CC1=CC2=CC=CC=C2C=C1
C-C:C-N-C,CNCCCC1=C(C)C=CC2=CC=CC=C21
C-C-C-C-C-C-C-C,CCCCCCC(C)C1=C2C(=CC=C1)C=CC(C)=C2CCCNC
O(C)(C),CNCCCC1=C(C)C=CC2=CC=CC(C(C)CCCCCCCOC)=C21
OC1C(Cl)CCCC1,COCCCCCCCC(C)C1=C2C(=CC=C1)C=CC(C)=C2CCCN(C)C1CCCC(Cl)C1O
