SMILES_added,SMILES_got
C-C-O-C-C,CCCOCC
C-C-C-C-C-C(C)-C,CCCCCC(C)(C)CCCOCC
Cc1ccc(N)cc1,CCCCCC(C)(C)CCC(OCC)C1=CC(C)=CC=C1N
C1CCCCC1,CCCCCC(C)(C)CCC(OCC)C1=CC(C)=CC(C2CCCCC2)=C1N
C-C:C-N-C,CCCCCC(C)(C)CCC(OCC)C1=CC(C)=C(C(CC)NC)C(C2CCCCC2)=C1N
C(H)(:C),[H]C(C)C1CCCCC1C1=C(N)C(C(CCC(C)(C)CCCCC)OCC)=CC(C)=C1C(CC)NC
N-C-N-C-C,[H]C(C)C1CC(N(CC)CN)CCC1C1=C(N)C(C(CCC(C)(C)CCCCC)OCC)=CC(C)=C1C(CC)NC
