SMILES_added,SMILES_got
O-C-C-C-C-O,COCCCCO
N(:C)(:C),CNCC(CO)CCOC
O=C-C-C-C-C-N,CNCC(CCOC)C(O)C(C=O)CCCN
C(:C)(:N),CNCC(CC(OC)C(C)N)C(O)C(C=O)CCCN
C:C-C=C-C,CCC=C(C)C(NC)C(CC(OC)C(C)N)C(O)C(C=O)CCCN
C(:C)(:C),CCC=C(C)C(NC)C(CC(OC)C(C)N)C(O)C(C=O)CC(CN)C(C)C
C:C-O-C,CCC=C(C)C(NC)C(CC(OC)C(C)(N)COCC)C(O)C(C=O)CC(CN)C(C)C
Clc1cc(Cl)ccc1,CCC=C(C)C(NCC1=C(Cl)C=CC=C1Cl)C(CC(OC)C(C)(N)COCC)C(O)C(C=O)CC(CN)C(C)C
