SMILES_added,SMILES_got
C1CCNCC1,CC1CCCNC1
N-C:C-C,CC1CNCC(C(C)CN)C1
N:C:C-C,CCCNNCC(C)C1CNCC(C)C1
C-C-C(C)-C-C,CCC(C)CCCCCNNCC(C)C1CNCC(C)C1
C(Cl)(H),[H]C(Cl)N(CCCCCC(C)CC)NCC(C)C1CNCC(C)C1
N(-C)(=C),[H]C(Cl)N(NCC(C)C1CNCC(C)C1)C(C=NC)CCCCC(C)CC
N-C-C-C-C-C,[H]C(Cl)N(NCC(C)C1CNCC(C)C1)C(CCCCC(C)CC)C(=NC)C(C)CCCN
C-C(C)-C-C,[H]C(Cl)N(NCC(C)C1CC(C)CN(C(C)(C)CC)C1)C(CCCCC(C)CC)C(=NC)C(C)CCCN
