SMILES_added,SMILES_got
C-C-O-C:C,CCCOCC
C,CCCCOCC
C(C)(:C),CCCC(CCC)OCC
O=C-C:C-C,CCCC(CCC)OCCCCCC=O
Cc1c(N)cccc1,CCCC(CCCC1=CC(N)=C(C)C=C1)OCCCCCC=O
C-C:C-N-C,CCC(CCCNC)C(CCCC1=CC(N)=C(C)C=C1)OCCCCCC=O
C-I,CCC(CCCNC)C(CCCC1=CC(N)=C(C)C=C1CI)OCCCCCC=O
