SMILES_added,SMILES_got
C-C-C-C-C-C(C)-C,CCCCCCC(C)C
O-C:C-O-C,COCC(O)C(C)CCCCC(C)C
N(C)(C)(C),COCC(O)C(C)CCCCC(C)CCN(C)C
C-O-C:C-C,COCC(C)C(OC)C(O)C(C)CCCCC(C)CCN(C)C
N(C)(H),[H]NCOC(C(C)CCCCC(C)CCN(C)C)C(OC)C(C)COC
O=C-C-C-C-C(O)-C,[H]NCOC(C(C)CCCCC(C)CC(N(C)C)C(C)(O)CCCC=O)C(OC)C(C)COC
O-C-C-C-C,[H]NCOC(C(C)CCCCC(C)CC(N(C)C)C(C)(O)CCCC(=O)OCCCC)C(OC)C(C)COC
