SMILES_added,SMILES_got
C:C-O-C,COC(C)C
O(C)(C),COCC(C)(C)OC
Cc1ccc(C)cc1,COCC(C)(CCC1=CC=C(C)C=C1)OC
Cc1c(C)cccc1,COC(C1=CC=CC(C)=C1C)C(C)(CCC1=CC=C(C)C=C1)OC
C-N-C:C,CNCCC(CC(C)(OC)C(OC)C1=CC=CC(C)=C1C)C1=CC=C(C)C=C1
C(C)(C)(C)(H),[H]C(C)(C)CC1=CC(C)=CC=C1C(CCNC)CC(C)(OC)C(OC)C1=CC=CC(C)=C1C
C-C-C-C-C-C-C-C,[H]C(C)(C)CC1=CC(C)=CC=C1C(CCNC)C(CCCCCCCC)C(C)(OC)C(OC)C1=CC=CC(C)=C1C
