SMILES_added,SMILES_got
C-N-C-C-C,CNCC(C)C
O=C-C:C-N,CC(C)CNCC(C=O)CN
C-C-N-C-C,CCNCCC(NCC(C=O)CN)C(C)C
OC1CCC(N)CC1,CCNCCC(NCC(C=O)CN)C(C)CC1CC(N)CCC1O
N(C)(C),CCNC(CNC)CC(NCC(C=O)CN)C(C)CC1CC(N)CCC1O
C:C-O-C-C,CCNC(CNC)CC(NCC(C=O)CN)C(C)CC1CC(N)CC(CCOCC)C1O
C-C-O-C-C,CCNC(CNC)CC(CCOCC)(NCC(C=O)CN)C(C)CC1CC(N)CC(CCOCC)C1O
