SMILES_added,SMILES_got
N(C)(:C)(:C),CCN(C)C
C:C-N-C:C,CCNCCC(C)N(C)C
C-N-C-C-C,CCNCCC(CCCCNC)N(C)C
C1CC=CN1,CNCCCCC(CCNC(C)C1C=CNC1)N(C)C
C-C=C-C-C,CCC=CCC(CC(CCCCNC)N(C)C)NC(C)C1C=CNC1
C-C(C)-C-C,CCC=CCC(CC(CCC(CNC)CC(C)CC)N(C)C)NC(C)C1C=CNC1
C-C-C-C-C-C-C-C,CCC=CCC(CC(CCC(CNC)C(C(C)CC)C(CCC)CCCC)N(C)C)NC(C)C1C=CNC1
