SMILES_added,SMILES_got
N(:C)(:C),CN(C)C
C-C-C-C-C-C-C-C,CCCCCCC(C)CN(C)C
Br,CCCCCCC(C)C(Br)N(C)C
C(C)(C)(C)(N),CCCCCC(CC(C)(C)N)C(C)C(Br)N(C)C
N-C:C:C:N,CCCCCC(CC(C)(C)N)C(C)(C(N)CCN)C(Br)N(C)C
N(H)(:C)(:C),[H]N(C)CCC(C)(N)CC(CCCCC)C(C)(C(N)CCN)C(Br)N(C)C
O-C:C:C-N,[H]N(CCC(C)(N)CC(CCCCC)C(C)(C(N)CCN)C(Br)N(C)C)CC(N)CCO
