add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)C(C)C(C)N,CCC(C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(C)N,CCC(CC)C(CCOC(=O)NCC(=O)O)C(C)N,CCC(CC)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(C)N,CCC(CC)(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C(C)N,3.3993118701334524,2.6282906799885715,3.476064434965714,3.0886784398750002
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)C(C)C1=C(N)C=CC(O)=C1,CCC(CC)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C1=C(N)C=CC(O)=C1,CCC(CC)C(CCOC(=O)NCC(=O)O)C1=C(N)C=CC(O)=C1,CCC(CC)C(C)C1=C(N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=CC(O)=C1,CCC(CC)C(C)C1=C(N)C(COC(=O)NC(CCC(=O)O)C(=O)O)=CC(O)=C1,3.443342858699394,2.8576100592361904,3.146538621,2.7458549064266666
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)C(C)OCCN,CCC(CC)C(C)OCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)C(C)OCCNCOC(=O)NCC(=O)O,CCC(CC)C(C)OCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)C(C)OC(CN)COC(=O)NC(CCC(=O)O)C(=O)O,3.8829711190199996,3.250652946490715,3.650075217525714,3.281818261918333
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)C(C)C(C)NC,CCC(CC)C(C)C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC,CCC(CC)C(C)(COC(=O)NCC(=O)O)C(C)NC,CCC(CC)C(C)C(C)NCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)C(C)NC,3.6846384875192855,3.7673419983648815,2.6420979143583336,2.693572410358333
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)C(C)N,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)N,CCC(CC)(COC(=O)NCC(=O)O)C(C)N,CCC(CC)C(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)C(C)(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.9281011945957145,2.778855560735715,2.9339810368440475,3.574526745925
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)C(C)C1CCCC(C)C1N,CCC(CC)C(C)C1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCC(C)C1N,CCC(CC)C(C)C1CCCC(C)C1NCOC(=O)NCC(=O)O,CCC(CC)C(C)C1CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)C1N,CCC(C(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C1CCCC(C)C1N,4.496483910730357,2.557384414072619,4.065900846037499,3.552848581833333
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)CCNC(C)CCCCO,CCC(CC)CCN(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCCCO,CCC(CC)CCNC(C)CC(CCO)COC(=O)NCC(=O)O,CCC(CC)CCNC(C)(CCCCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)CCNC(C)CCCCOCOC(=O)NC(CCC(=O)O)C(=O)O,3.695323440457782,2.9162814849790477,3.3440464834333326,2.5660344113
C-C-C(C)-C-C,C,CCC(CC)CC,C=COCCCC(CC)CC,C=COCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CC,C=COCC(COC(=O)NCC(=O)O)CC(CC)CC,C=COC(CCC(CC)CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=COCCCC(CC)(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.664528324780952,2.501966641728571,3.456922068585714,3.4017198880999997
C-C-C(C)-C-C,C,CCC(CC)CC,[H]C(C)(N)CC(C)C(CC)CC,[H]C(C)(N)CC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CC,[H]C(C)(N)CC(C)C(CC)C(C)COC(=O)NCC(=O)O,[H]C(C)(N)CC(C)C(CC)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(N)CC(C)C(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.3281351117323417,2.7009129323290475,3.482785973464048,2.8252632052068183
C-C-C(C)-C-C,C,CCC(CC)CC,[H]C(C)(C)CCCC(CC)CC,[H]C(C)(C)C(CCC(CC)CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(C)C(CCC(CC)CC)COC(=O)NCC(=O)O,[H]C(C)(CCCC(CC)CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(C)CCCC(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.754257416114285,2.9196009763083333,3.2000434947076193,2.729565109483333
