add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N(-C)(=O),C,CCN=O,CN(CCN)CCN=O,CN(CCN)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,CN(CCN)C(CN=O)COC(=O)NCC(=O)O,CN(CCN)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N=O,CN(CCN)CC(COC(=O)NC(CCC(=O)O)C(=O)O)N=O,3.54660990818,2.8588827822916665,2.417647676941667,2.6134448273916666
N(-C)(=O),C,CCN=O,CC(N=O)C1(C)CCC(Cl)CC1,CC1(C(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)N=O)CCC(Cl)CC1,CC(N=O)C1(C)CCC(Cl)C(COC(=O)NCC(=O)O)C1,CC(N=O)C1(C)CCC(Cl)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N=O)C1(C)CCC(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.648662634191667,2.358701988538889,2.9308968214099997,2.99670662146
N(-C)(=O),C,CCN=O,CCOCOC(C)N=O,CCOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(C)N=O,CC(COC(=O)NCC(=O)O)OCOC(C)N=O,CCOC(COC(=O)NC(CCCNC(=N)N)C(=O)O)OC(C)N=O,CCOCOC(CCOC(=O)NC(CCC(=O)O)C(=O)O)N=O,2.9672444237401514,2.4406425658083335,2.6136663221916665,2.8750867591116664
N(-C)(=O),C,CCN=O,CC(N=O)C1CCCC(O)C1N,CC(N=O)C1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(O)C1N,CC(N=O)C1C(COC(=O)NCC(=O)O)CCC(O)C1N,CC(N=O)C1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)C1N,CC(N=O)C1CCCC(O)(COC(=O)NC(CCC(=O)O)C(=O)O)C1N,3.460785288405,2.5845121364,2.8054739321749995,2.592464645832222
N(-C)(=O),C,CCN=O,CCC(CN)CCN=O,CCC(CN)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,CC(COC(=O)NCC(=O)O)C(CN)CCN=O,CCC(CN)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N=O,NCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)CCN=O,3.08162741001,2.5609121364,2.551386117191666,2.4770490795916666
N(-C)(=O),C,CCN=O,CC=C(C=O)CCN=O,CC=C(C=O)C(CN=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=C(C=O)C(CN=O)COC(=O)NCC(=O)O,CC=C(C=O)C(CN=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC=C(CCN=O)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.543256067548485,2.7300166666666668,2.5740271339416667,2.8533727342151516
N(-C)(=O),C,CCN=O,CNCCCN=O,CN(CCCN=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=NCCCNCCOC(=O)NCC(=O)O,CN(CCCN=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(CCN=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.6060443155799997,2.5370666666666666,2.48646670811,2.620658321933333
N(-C)(=O),C,CCN=O,CC(CCO)C(C)N=O,CC(CCO)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,CC(N=O)C(C)C(CO)COC(=O)NCC(=O)O,CC(CC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)N=O,CC(N=O)C(CCO)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.903989884343333,2.807881056148485,2.258988803966667,2.7462435873901514
N(-C)(=O),C,CCN=O,NCCCCN=O,O=NCCCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,O=NCCCCNCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC(CCN)CN=O)C(=O)O,NC(CCCN=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.5362111157266662,2.4146215027,2.1761339701083338,3.0203181581583336
N(-C)(=O),C,CCN=O,CNC(C)C(C)N=O,CNC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)N=O,CNC(CCOC(=O)NCC(=O)O)C(C)N=O,CNC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)N=O,CC(N=O)C(C)NCCOC(=O)NC(CCC(=O)O)C(=O)O,3.369206551010001,2.553722734215152,2.2698750971333332,2.881142618516667
