add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N=C-C=C,C,C=C(C)C=N,CC(C=N)=CNCN,CC(C=N)=CN(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=N)=CNCNCOC(=O)NCC(=O)O,CC(C=NCOC(=O)NC(CCCNC(=N)N)C(=O)O)=CNCN,CC(C=N)=C(COC(=O)NC(CCC(=O)O)C(=O)O)NCN,2.6987848191,2.2973500000000002,3.0681126143583333,2.8900977228151516
N=C-C=C,C,C=C(C)C=N,C=C(C=N)CNCCC,C=C(C=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CNCCC,C=C(C=N)C(COC(=O)NCC(=O)O)NCCC,C=C(CNCCC)C(=N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCNCC(C=N)=CCOC(=O)NC(CCC(=O)O)C(=O)O,2.6646854576,3.0061462606249996,3.0636567647499997,2.7578208531749997
N=C-C=C,C,C=C(C)C=N,C=C(C=N)COCCCO,C=C(C=N)COCC(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=N)COCCCOCOC(=O)NCC(=O)O,C=C(C=N)COC(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C=NCOC(=O)NC(CCC(=O)O)C(=O)O)COCCCO,3.45913177615,2.5528178876416665,3.268806655063333,3.0392789471099997
N=C-C=C,C,C=C(C)C=N,C=C(C)C(=N)CCNO,C=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=N)CCNO,C=C(C)C(=N)C(CNO)COC(=O)NCC(=O)O,CC(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(=N)CCNO,C=C(C)C(=N)C(CNO)COC(=O)NC(CCC(=O)O)C(=O)O,3.29170676475,2.6559813970116672,2.6686969083234846,2.5348183244999998
N=C-C=C,C,C=C(C)C=N,C=C(C)C(=N)NCCOC,C=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=N)NCCOC,C=C(C)C(=N)NC(COC)COC(=O)NCC(=O)O,COCCNC(=N)C(C)=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)C(=NCOC(=O)NC(CCC(=O)O)C(=O)O)NCCOC,3.4288317761499996,2.6175333333333333,2.7159572522583333,2.8834674527200006
N=C-C=C,C,C=C(C)C=N,C=CC=C(C)C=N,C=CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)=C(C)C=N,C=CC=C(C)C=NCOC(=O)NCC(=O)O,C=CC=C(C)C=NCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C=C(C)C=N)COC(=O)NC(CCC(=O)O)C(=O)O,2.5567447629818183,2.286257575757576,2.91736745272,2.495139718945
N=C-C=C,C,C=C(C)C=N,C=C(C)C(=N)NC1CCCC(O)C1,C=C(C)C(=N)NC1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(O)C1,C=C(C)C(=N)NC1(COC(=O)NCC(=O)O)CCCC(O)C1,C=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(=N)NC1CCCC(O)C1,C=C(C)C(=N)NC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(O)C1,3.393618948341667,2.7491756394345237,2.8871825622033334,3.1356411293599997
N=C-C=C,C,C=C(C)C=N,C=C(C)C(=N)CCOCC,C=C(C)C(CCOCC)=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)C(=N)CCOCCCOC(=O)NCC(=O)O,C=C(C)C(=N)CCOC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCOCCC(=N)C(C)=CCOC(=O)NC(CCC(=O)O)C(=O)O,2.8908249886,2.535059836225,3.3576760843000004,2.8346102540568183
N=C-C=C,C,C=C(C)C=N,CC(C=N)=CN=N,CC(C=N)=CN=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=N)=C(COC(=O)NCC(=O)O)N=N,CC(C=N)=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)N=N,CC(C=N)=CN=NCOC(=O)NC(CCC(=O)O)C(=O)O,2.640162629725,2.6530833333333335,2.7251583219333333,2.443783333333333
N=C-C=C,C,C=C(C)C=N,C=C(C=N)CCC(C)O,CC(O)CCC(C=N)=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=N)CCC(C)OCOC(=O)NCC(=O)O,C=C(C=N)CCC(C)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(O)CCC(C=N)=CCOC(=O)NC(CCC(=O)O)C(=O)O,3.40419672051,2.435783333333333,2.6925249886,2.66461126255
