add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,C=CC(=C)C(O)CCCC(N)CC,C=CC(=C)C(CCCC(N)CC)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(=C)C(O)CCCC(N)C(C)COC(=O)NCC(=O)O,C=CC(=C)C(O)CCCC(CC)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(=CCOC(=O)NC(CCC(=O)O)C(=O)O)C(O)CCCC(N)CC,3.803157113906667,2.965923610035714,2.4376912373057147,2.69935676475
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,[H]NCC(C)C(N)CCCCO,[H]NCC(C)C(CCCCO)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]NCC(C)C(N)CCC(CO)COC(=O)NCC(=O)O,[H]NCC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)CCCCO,[H]NCC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C(N)CCCCO,3.0847833188249996,2.7429800538433335,2.450161304427381,2.7074908715205557
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,CCC(N)CC(CCO)C1(C)CCC(Cl)CC1,CC1(C(CCO)CC(N)CCCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CCC(Cl)CC1,CCC(N)CC(CCOCOC(=O)NCC(=O)O)C1(C)CCC(Cl)CC1,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)CC(CCO)C1(C)CCC(Cl)CC1,CCC(N)(COC(=O)NC(CCC(=O)O)C(=O)O)CC(CCO)C1(C)CCC(Cl)CC1,3.982229698505054,3.943663365291667,3.8001241048833334,2.8041810777233334
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,CCC(OC)C(N)(CC)CCCCO,CCC(OC)C(N)(CCCCO)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(OC)C(CC)(CCCCO)NCOC(=O)NCC(=O)O,CCC(N)(CCCCO)C(OC)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(N)(CCCCO)C(CCCOC(=O)NC(CCC(=O)O)C(=O)O)OC,3.615948672625,4.102438493810714,3.2219521412990475,3.09040877857
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,NC(CCCCO)CCC(=O)CCO,O=C(CCO)CCC(CCCCO)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,NC(CCCCOCOC(=O)NCC(=O)O)CCC(=O)CCO,N=C(N)NCCCC(NC(=O)OCC(CO)CCC(N)CCC(=O)CCO)C(=O)O,NC(CCCCO)(CCC(=O)CCO)COC(=O)NC(CCC(=O)O)C(=O)O,2.958689028408333,2.5787649194219044,3.0596454005933333,3.1586098993199996
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,CCC(N)CC(CCO)C1CC(O)CCC1O,CCC(N)CC(CCO)C1C(O)CCC(O)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)CC(CCO)(COC(=O)NCC(=O)O)C1CC(O)CCC1O,CCC(N)CC(CCO)C1CC(O)CCC1OCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(N)CC(CCO)C1CC(O)CCC1O,3.138282581093333,3.2685587109000003,3.263163880213333,3.06496255404
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,CCCC(=O)C(O)CCCC(N)CC,CCCC(=O)C(O)CCCC(N)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(=O)C(O)(CCCC(N)CC)COC(=O)NCC(=O)O,CCCC(=O)C(O)CCCC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(=O)C(O)C(CCC(N)CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.2380583219333334,2.8944078505266666,3.055985394733333,3.1163829447733327
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,CCC(N)C(CCCO)CC(C)(C)C,CCC(N)C(CCCO)CC(C)(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)C(CCCO)(COC(=O)NCC(=O)O)CC(C)(C)C,CCC(N)C(CCCO)CC(C)(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(N)C(CCCO)CC(C)(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.6829759798650548,3.5874087196157576,3.2459659414599997,3.2965712155399993
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,CCC(N)CC(CCO)C(Cl)COC,CCC(N)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(CCO)C(Cl)COC,CCC(N)CC(CCOCOC(=O)NCC(=O)O)C(Cl)COC,CCC(N)CC(C(Cl)COC)C(CO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(N)CC(CCO)C(Cl)COCCOC(=O)NC(CCC(=O)O)C(=O)O,3.4349245461916666,3.2543690631385713,3.1288312895700003,2.8129765818016663
O-C-C-C-C-C(N)-C,C,CCC(N)CCCCO,CC(C(N)CCCCO)C1(Cl)CCCCC1O,NC(CCCCO)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(Cl)CCCCC1O,CC(C(N)CCCCO)C1(Cl)CCC(COC(=O)NCC(=O)O)CC1O,CC(C(N)CCC(CO)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(Cl)CCCCC1O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)(C(N)CCCCO)C1(Cl)CCCCC1O,3.1162499858052377,2.345200288695714,2.8280300280233335,2.9333753110433336
