add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCC(CCCCO)CC(C)CC,CCCC(CCCCO)CC(CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CCCCOCOC(=O)NCC(=O)O)CC(C)CC,CCCC(CCCCO)CC(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(CCCCO)CC(C)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.9178625154028572,2.7163058608521427,4.0297714258041015,2.24308177615
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCCCC(C)C(C)C1CC(N)CCC1C,CCCCCC(C)C(C)C1CC(N)CCC1(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)C(C)(COC(=O)NCC(=O)O)C1CC(N)CCC1C,CC(CCCC(C)C(C)C1CC(N)CCC1C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(C)C(C)C1CC(N)CCC1CCOC(=O)NC(CCC(=O)O)C(=O)O,4.3502679299928575,4.067063681531787,4.099157528366071,3.657997649186904
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCCCC(C)C(C)C(O)CCC,CCCCCC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(O)CCC,CCCCCC(CCOC(=O)NCC(=O)O)C(C)C(O)CCC,CCCCCC(C)C(C)C(O)(CCC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C(C)C(O)CCC,3.8811247284809527,2.584317440715476,3.3143465077399994,3.1332996114399996
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCCCC(C)C(C)C1CCNCC1,CCCCCC(C)C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCNCC1,CCC(CCC(C)C(C)C1CCNCC1)COC(=O)NCC(=O)O,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)C(C)C1CCNCC1,CCCCCC(C)C(C)C1CCN(COC(=O)NC(CCC(=O)O)C(=O)O)CC1,4.688543865514285,2.632686427952619,4.356453719788268,3.582322217230769
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCC(C)CCCCCC1(N)CCCC(O)C1,CCC(C)CCCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(N)CCCC(O)C1,CCC(C)CCC(CCC1(N)CCCC(O)C1)COC(=O)NCC(=O)O,CCC(C)CCC(CCC1(N)CCCC(O)C1)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)C(CCCCC1(N)CCCC(O)C1)COC(=O)NC(CCC(=O)O)C(=O)O,3.5781642162196876,3.6355447094299995,3.9679358941285714,3.1557544447800003
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCC(CC(N)N)CC(C)CC,CCCC(CC(C)CC)CC(N)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CC(CC(N)N)C(CC)COC(=O)NCC(=O)O,CCCC(CC(C)CC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)N,CCCC(CC(C)CC)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(N)N,3.112022123609285,3.889164244097381,3.252248084724102,2.95117121554
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,[H]CNC(CC)CCC(C)CC,[H]CNC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CCC(C)CC,[H]CNC(CC)CCC(C)(CC)COC(=O)NCC(=O)O,[H]CNC(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC(C)CC,[H]CNC(CC)CCC(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.5654073131642856,2.996807066760714,3.0298044682607146,2.9604041865083333
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCCC(CO)C(CC)CCC(C)CC,CCC(C)CCC(CC)C(CO)CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCC(CC)C(CO)CCCCCOC(=O)NCC(=O)O,CCCCC(CO)C(CC)CCC(C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(CO)(COC(=O)NC(CCC(=O)O)C(=O)O)C(CC)CCC(C)CC,4.018401869082856,2.4971358007595237,4.17252781402934,3.4256245522241016
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCCCC(CC)CNO,CCC(CCC(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1)CNO,CCCCCC(CC)(CNO)COC(=O)NCC(=O)O,CCC(CCC(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O)CNO,CCC(CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O)CNO,3.6716636107,2.968319905115714,3.137162690858333,3.252595178872878
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCC(C)CCCC(C)C(CO)NC,CCC(C)C(CCC(C)C(CO)NC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCCC(C)C(CO)NC)CCOC(=O)NCC(=O)O,CNC(CO)C(C)CCCC(C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(CO)C(C)CCCC(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.7390300803870127,3.2692581958857145,3.3929504216199993,2.902138780153334
C(H)(:C),C,[H]CCC,[H]CC(C)OCO,[H]C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)OCO,[H]CC(C)OC(O)COC(=O)NCC(=O)O,[H]C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)OCO,[H]C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)OCO,2.8964332619166666,2.598913515258333,2.6410036521111904,2.8735477228151516
C(H)(:C),C,[H]CCC,[H]CC(C)C(C)N,[H]CC(C)C(C)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]CC(CCOC(=O)NCC(=O)O)C(C)N,[H]C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(C)N,[H]CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)N,3.268283943151667,2.4623720573,3.0172819831916664,2.86683713825
C(H)(:C),C,[H]CCC,[H]CCCCNN=CC,[H]C(CCCNN=CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]CCCCN(COC(=O)NCC(=O)O)N=CC,[H]CCC(CNN=CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]CCCCNN=CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.52359672051,2.8745351081449995,2.9683678933416666,3.0257467205100004
