add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-N-C=O,C,CC(=O)NC=O,CC(=O)N(C=O)NCNN,CC(=O)N(C=O)NC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NN,CC(=O)N(C=O)N(CNN)COC(=O)NCC(=O)O,CC(=O)N(C=O)N(CNN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)N(C=O)N(CNN)COC(=O)NC(CCC(=O)O)C(=O)O,2.763898531658333,2.440728408095,2.6611198330666666,2.7750570760416666
O=C-N-C=O,C,CC(=O)NC=O,CC(=O)NC(=O)C(=O)CN,NCC(=O)C(=O)NC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)NC(=O)C(=O)C(N)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(=O)NC(=O)C(=O)CN)C(=O)O,CC(=O)NC(=O)C(=O)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.6478833333333336,2.1693551336,2.7614531721250004,2.249483333333333
O=C-N-C=O,C,CC(=O)NC=O,NC1CCCC(O)C1CC(=O)NC=O,NC1CCCC(O)C1C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)NC=O,NC1CCCC(O)C1C(COC(=O)NCC(=O)O)C(=O)NC=O,N=C(N)NCCCC(NC(=O)OCNC1CCCC(O)C1CC(=O)NC=O)C(=O)O,NC1CCCC(O)C1CC(=O)NC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.168924546191666,2.828581451591667,2.4359723030933336,2.6969485513500002
O=C-N-C=O,C,CC(=O)NC=O,O=CNC(=O)CC1CCCCC1,O=CNC(=O)CC1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,O=CNC(=O)C(COC(=O)NCC(=O)O)C1CCCCC1,N=C(N)NCCCC(NC(=O)OCC1(CC(=O)NC=O)CCCCC1)C(=O)O,O=CNC(=O)CC1CCCCC1COC(=O)NC(CCC(=O)O)C(=O)O,3.222240618551667,2.8286231414466663,3.413433823179999,2.7897480490249995
O=C-N-C=O,C,CC(=O)NC=O,[H]COC(=O)NC(C)=O,[H]C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(=O)NC(C)=O,[H]COC(=O)NC(=O)CCOC(=O)NCC(=O)O,[H]COC(=O)NC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]COC(=O)N(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)=O,2.5045499999999996,2.126423513975,2.697165198325,2.1756406126199996
O=C-N-C=O,C,CC(=O)NC=O,CC(=O)NC(=O)N(C)CN,CN(CN)C(=O)NC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)NC(=O)N(CN)CCOC(=O)NCC(=O)O,CC(=O)NC(=O)N(CN)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)NC(=O)N(C)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.8979796692916664,2.8858227342151515,2.5079077253818185,2.6971910805999997
O=C-N-C=O,C,CC(=O)NC=O,CC(=O)NC(=O)C=CCO,CC(=O)N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)C=CCO,CC(=O)NC(=O)C=C(CO)COC(=O)NCC(=O)O,CC(=O)NC(=O)C(=CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)NC(=O)C=C(CO)COC(=O)NC(CCC(=O)O)C(=O)O,2.8479916066499995,2.387683333333333,2.2043406645583334,2.7912237427083335
O=C-N-C=O,C,CC(=O)NC=O,CCC(CCC=O)CC(=O)NC=O,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCC=O)CC(=O)NC=O,CCC(CCC=O)C(COC(=O)NCC(=O)O)C(=O)NC=O,CCC(CCC=O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)NC=O,CCC(CCC(=O)COC(=O)NC(CCC(=O)O)C(=O)O)CC(=O)NC=O,3.1017245461916665,2.6899325704401518,3.139163977203333,2.5720885487833334
O=C-N-C=O,C,CC(=O)NC=O,CC(=O)N(C=O)NN,CC(=O)N(NN)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)N(NN)C(=O)COC(=O)NCC(=O)O,CC(=O)N(C=O)N(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,NNN(C=O)C(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.7303753693651514,2.425033333333333,3.03495824285,2.441615903773485
O=C-N-C=O,C,CC(=O)NC=O,CC(=O)NC(=O)OCCCO,CC(=O)NC(=O)OC(CCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)NC(=O)OCCC(O)COC(=O)NCC(=O)O,CC(=O)NC(=O)OC(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)N(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)OCCCO,2.73229232867,2.3607868436000006,2.66840580155,2.1970433358999997
