add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-C=C,C,C=C(C)C=O,[H]C(C)(N)C(=O)C(=C)C,[H]C(C)(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)C(=C)C,[H]C(C)(N)C(=O)C(C)=CCOC(=O)NCC(=O)O,[H]C(N)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)C(=C)C,[H]C(C)(N)C(=O)C(C)=CCOC(=O)NC(CCC(=O)O)C(=O)O,3.00731745272,2.7900574615151514,2.2216623458033338,2.6295440404333332
O=C-C=C,C,C=C(C)C=O,CC(C=O)=CCC1=C(Cl)C=CC=C1,CC(=CCC1=C(Cl)C=CC=C1)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)=CCC1=C(Cl)C=CC(COC(=O)NCC(=O)O)=C1,CC(C=O)=CCC1=C(Cl)C=CC=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,O=CC(=CCC1=C(Cl)C=CC=C1)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.0384211770318177,2.85230096325,2.999645471703333,2.7932085342351516
O=C-C=C,C,C=C(C)C=O,C=C(C)C(=O)COCO,C=C(C)C(=O)COC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)C(=O)C(COC(=O)NCC(=O)O)OCO,C=C(C)C(=O)COC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=CCOC(=O)NC(CCC(=O)O)C(=O)O)C(=O)COCO,3.28681867465,2.8153384669333335,2.687509451525,2.7868461656318186
O=C-C=C,C,C=C(C)C=O,C=C(C=O)CC1=CC=CCC1,C=C(C=O)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=CC=CCC1,O=CC(=CCOC(=O)NCC(=O)O)CC1=CC=CCC1,C=C(C=O)CC1=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=CCC1,C=C(C=O)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1=CC=CCC1,3.7188279300200002,2.5088215027000005,3.07182577902,2.85256745272
O=C-C=C,C,C=C(C)C=O,CCCCNC=C(C)C=O,CCCCNC=C(C)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCNC=C(C=O)CCOC(=O)NCC(=O)O,CCCCNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C(C)C=O,CCCCNC=C(C=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.31078692451,2.2524768933333332,2.9476345600083333,2.7427678933416666
O=C-C=C,C,C=C(C)C=O,CNC(C)C=C(C)C=O,CNC(C)C=C(C)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(C)C=C(C)C(=O)COC(=O)NCC(=O)O,CNC(C)C=C(C=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)=CC(C)N(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.1722992352183335,2.8079495797401512,2.789552783858333,2.2450044978000006
O=C-C=C,C,C=C(C)C=O,[H]N(C)NCC(=C)C=O,[H]N(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NCC(=C)C=O,[H]N(C)N(COC(=O)NCC(=O)O)CC(=C)C=O,[H]N(C)NCC(C=O)=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)N(COC(=O)NC(CCC(=O)O)C(=O)O)CC(=C)C=O,2.524696549386666,2.392923513975,2.3450271339416666,2.3596749886
O=C-C=C,C,C=C(C)C=O,C=C(C=O)CC=CCCO,C=C(C=O)CC=CCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=O)CC=CCCOCOC(=O)NCC(=O)O,C=C(C=O)CC=CCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C=O)C(C=CCCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.09653177615,2.347266666666666,2.77741745272,2.8668492288699996
O=C-C=C,C,C=C(C)C=O,CC(C=O)=COCCCCCO,CC(C=O)=COCCC(CCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)=COCCC(CCO)COC(=O)NCC(=O)O,CC(C=O)=COCC(CCCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)=C(COC(=O)NC(CCC(=O)O)C(=O)O)OCCCCCO,3.71171908412,2.6334569455678576,3.2161964407266668,2.8452954005933333
O=C-C=C,C,C=C(C)C=O,C=C(C)C(=O)N=O,C=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)N=O,C=C(CCOC(=O)NCC(=O)O)C(=O)N=O,CC(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)N=O,C=C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(=O)N=O,2.9544551336000007,2.130621560786667,2.6729583219333333,2.2982
Cc1c(N)cccc1,C,CCC1=C(N)C=CC=C1,CCC1=C(N)C=C(OC(C)C)C=C1,CCC1=C(N)C=C(OC(C)(C)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1,CCC1=C(N)C=C(OC(C)CCOC(=O)NCC(=O)O)C=C1,CCC1=C(N)C=C(OC(C)C)C=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC1=C(N)C=C(OC(C)C)C(COC(=O)NC(CCC(=O)O)C(=O)O)=C1,3.5584499180533333,3.5008172452866666,3.5288137219123805,3.3815038400349997
