add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-N-C-C,C,CCNOC,CCN(NCCO)OC,CCN(NCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OC,CCN(NC(CO)COC(=O)NCC(=O)O)OC,CON(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)NCCO,CCN(NCCOCOC(=O)NC(CCC(=O)O)C(=O)O)OC,2.7785026876428573,2.8781670429351514,2.2245681821766667,2.903922575382857
O-N-C-C,C,CCNOC,CCCNCC(C)NOC,CONC(C)CNCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CONC(C)CNCCCCOC(=O)NCC(=O)O,CCCNCC(C)NOCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CONC(C)CNCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.198106069015714,2.992624778002381,2.7374720622790476,3.0523467205099997
O-N-C-C,C,CCNOC,CCCCCCCCCONCC,CCCCCCCCCONCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNOCCCCCCCCCCOC(=O)NCC(=O)O,CCCC(CCCCCONCC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNOCCCCCCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.3239620997885715,2.2831790895964286,3.3724757184199996,2.18877173191
O-N-C-C,C,CCNOC,CCNCCNOC,CONCCNC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CONCCNCCCOC(=O)NCC(=O)O,CONCCNCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CONCCNC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.04922173191,2.595280371025,2.5941232890933335,3.166168221035
O-N-C-C,C,CCNOC,CCNOCC1CCC(C)CC1Cl,CCNOCC1CCC(C)CC1(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCN(COC(=O)NCC(=O)O)OCC1CCC(C)CC1Cl,CCNOCC1CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CC1Cl,CCNOCC1CCC(C)CC1(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.79239373458,3.643685261660001,3.242204287408333,3.1935282258916664
O-N-C-C,C,CCNOC,[H]NC(C)NOC,[H]NC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NOC,[H]N(COC(=O)NCC(=O)O)C(C)NOC,[H]NC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NOC,[H]NC(CCOC(=O)NC(CCC(=O)O)C(=O)O)NOC,2.66658800962,2.1215072792866665,2.208236027919524,2.5962465493866667
O-N-C-C,C,CCNOC,CCNOCNCCCO,CCN(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OCNCCCO,CCNOC(COC(=O)NCC(=O)O)NCCCO,CCNOC(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCCCO,CCNOC(COC(=O)NC(CCC(=O)O)C(=O)O)NCCCO,3.1880841975599994,2.9279099696333333,2.100167631135,2.0455532150166666
O-N-C-C,C,CCNOC,CCNOCC(CC)CCCC=O,CCNOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CCCC=O,CCNOCC(CC)CCCC(=O)COC(=O)NCC(=O)O,CCNOCC(CC)C(CCC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNOCC(CC)(CCCC=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.1968505232916664,2.8402279710940475,2.920531688718333,2.9259980391583333
O-N-C-C,C,CCNOC,CONCCC(=O)CCCC(C)O,CONCCC(=O)CCCC(C)(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(O)CCCC(=O)CCNOCCOC(=O)NCC(=O)O,CON(CCC(=O)CCCC(C)O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CONCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CCCC(C)O,2.57443228443,2.6134800538433334,2.8464551440333334,2.6134041865083337
O-N-C-C,C,CCNOC,CCNOCOCC=O,CCNOCOC(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(COC(=O)NCC(=O)O)NOCOCC=O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)NOCOCC=O,CCNOCOCC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.99713177615,2.382345314241667,2.982459788826666,3.202976502891667
Cc1ccc(C)cc1,C,CC1=CC=C(C)C(C)=C1,[H]C(C)CC1=CC=C(C)C=C1C,[H]C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1=CC=C(C)C=C1C,[H]C(CCOC(=O)NCC(=O)O)CC1=CC=C(C)C=C1C,[H]C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC1=CC=C(C)C=C1C,[H]C(C)CC1=CC=C(C)C=C1CCOC(=O)NC(CCC(=O)O)C(=O)O,2.8971014803676187,3.2053436431961906,3.0133745706390473,2.88021745272
Cc1ccc(C)cc1,C,CC1=CC=C(C)C(C)=C1,CC1=CC=C(C)C(COC(C)C)=C1,CC1=CC=C(C)C(COC(C)(C)COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=CC(COC(=O)NCC(=O)O)=C(C)C(COC(C)C)=C1,CC1=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C(C)C(COC(C)C)=C1,CC1=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C(C)C=C1COC(C)C,3.793620661858334,3.8697806964107144,3.53627577902,3.3145752665750003
