add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C=C,C,C=C(C)CO,C=C(CO)CC1CC(Cl)CCC1O,C=C(CC1CC(Cl)CCC1O)C(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CC1CC(Cl)CCC1O)C(O)COC(=O)NCC(=O)O,C=C(CC1CC(Cl)CCC1O)C(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(COCOC(=O)NC(CCC(=O)O)C(=O)O)CC1CC(Cl)CCC1O,2.500667078608333,2.7681094515250004,2.38746155975,2.43669116212
O-C-C=C,C,C=C(C)CO,C=C(C)COC1(N)CCC(C)CC1,C=C(C)COC1(N)CCC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,C=C(C)COC1(N)CCC(C)CC1COC(=O)NCC(=O)O,C=C(C)COC1(N)CCC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,C=C(C)COC1(N)CCC(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.602511972566666,3.3681637760222225,3.6261807880866668,3.6239499815666663
O-C-C=C,C,C=C(C)CO,C=C(CO)CC(=O)CC,CCC(=O)CC(=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CO,C=C(CC(=O)CC)C(O)COC(=O)NCC(=O)O,C=C(CO)CC(=O)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(CO)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CC,2.932432240858333,2.661112927291667,2.517764492886667,2.6545735202684853
O-C-C=C,C,C=C(C)CO,C=C(C)C(O)C(CC)CCCO,C=C(C)C(O)C(CC)C(CCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CCOC(=O)NCC(=O)O)C(O)C(CC)CCCO,C=C(C)C(O)C(CC)CCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)C(O)C(CC)CC(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.59890175612,2.6448416303285716,2.588434119386667,2.912681542968485
O-C-C=C,C,C=C(C)CO,COCCC(C=C(C)CO)CCO,COC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C=C(C)CO)CCO,COCCC(C=C(C)CO)(CCO)COC(=O)NCC(=O)O,COCCC(C=C(C)CO)(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,COCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C=C(C)CO)CCO,3.24501158662,2.601744114589524,3.4218998906399998,3.382719084119999
O-C-C=C,C,C=C(C)CO,C=C(CO)CN(N)CN,C=C(CO)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(N)CN,C=C(CN(N)CN)C(O)COC(=O)NCC(=O)O,C=C(CO)CN(N)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,NCN(N)CC(=CCOC(=O)NC(CCC(=O)O)C(=O)O)CO,2.83041745272,2.6546583219333337,2.438944121953333,2.2253198816833333
O-C-C=C,C,C=C(C)CO,C=C(CO)CC1CCCN1,C=C(CO)CC1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CN1,C=C(CO)CC1CCC(COC(=O)NCC(=O)O)N1,C=C(CC1CCCN1)C(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(CO)CC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCN1,3.489086610226667,2.7984440860666666,2.4588007860533336,2.821391306966667
O-C-C=C,C,C=C(C)CO,C=C(C)COC(O)CCCC,CCCCC(O)OCC(C)=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)COC(O)C(CCC)COC(=O)NCC(=O)O,C=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)COC(O)CCCC,CCCCC(O)OCC(C)=CCOC(=O)NC(CCC(=O)O)C(=O)O,3.70862327066,3.579926770226667,3.335361761979999,2.9936505790199996
O-C-C=C,C,C=C(C)CO,[H]C=CC(O)C(=C)C,[H]C(=CC(O)C(=C)C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C=CC(O)(COC(=O)NCC(=O)O)C(=C)C,[H]C=CC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=C)C,[H]C(=CC(O)C(=C)C)COC(=O)NC(CCC(=O)O)C(=O)O,3.1567749885999996,2.5076075757575755,3.0302565249999995,2.2262465493866666
O-C-C=C,C,C=C(C)CO,C=C(CO)COC1CCCC(C)C1,C=C(CO)COC1CC(C)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,C=C(COCOC(=O)NCC(=O)O)COC1CCCC(C)C1,C=C(COCOC(=O)NC(CCCNC(=N)N)C(=O)O)COC1CCCC(C)C1,C=C(CO)COC1CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C1,3.8465419161200005,3.517528066005714,3.6517565855400003,2.930391306966667
