add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(C)(:C)(:C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCOC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.7457851081449993,2.7172474217583336,2.8168651094833335
C(H)(:C)(:C),CC(C)(C)C,[H]C(C)CCC(C)(C)C,NA,[H]C(C)(CCC(C)(C)C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)CCC(C)(C)CCOC(=O)NCC(=O)O,[H]C(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)(C)C,[H]C(CCOC(=O)NC(CCC(=O)O)C(=O)O)CCC(C)(C)C,2.9768576930250004,3.058779989358571,3.1573635844666668,2.818748499725
N=C-C-C,[H]C(C)CCC(C)(C)C,[H]C(C)C(CC(C)(C)C)N=CCC,NA,[H]C(C)C(CC(C)(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)N=CCC,[H]C(C)C(CC(C)(C)CCOC(=O)NCC(=O)O)N=CCC,[H]C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC(C)(C)C)N=CCC,[H]C(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C(CC(C)(C)C)N=CCC,3.817546926905055,2.9231580546640474,3.6208218372800003,3.6097403534000003
C(C)(C)(C)(O),[H]C(C)CCC(C)(C)CCCC=N,[H]C(C)CC(OC(C)(C)C)C(C)(C)CCCC=N,NA,[H]C(C)CC(OC(C)(C)C)C(C)(CCCC=N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)CC(OC(C)(C)C)C(C)(C)C(CCC=N)COC(=O)NCC(=O)O,[H]C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(OC(C)(C)C)C(C)(C)CCCC=N,[H]C(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)(OC(C)(C)C)C(C)(C)CCCC=N,3.4872906357886913,4.024563084855953,3.8154181975199997,3.1790694908975
Nc1cc(Cl)ccc1,[H]C(C)CCC(C)(CCCC=N)CCC(C)(C)O,[H]C(C)CCC(C)(CCCC(=N)C1=CC(N)=CC(Cl)=C1)CCC(C)(C)O,NA,[H]C(C)CCC(C)(CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=N)C1=CC(N)=CC(Cl)=C1)CCC(C)(C)O,[H]C(C)CC(COC(=O)NCC(=O)O)C(C)(CCCC(=N)C1=CC(N)=CC(Cl)=C1)CCC(C)(C)O,[H]C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC(C)(CCCC(=N)C1=CC(N)=CC(Cl)=C1)CCC(C)(C)O,[H]C(C)CCC(C)(CCC(C)(C)O)CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(=N)C1=CC(N)=CC(Cl)=C1,3.1395267366678574,4.1697124836,4.096144644678571,2.3817222808083334
Cc1ccc(N)cc1,[H]C(C)CCC(C)(CCCC=N)CCC(C)(O)CC1=C(N)C=CC=C1Cl,[H]C(C)CCC(C)(CCCC=N)CCC(C)(CC1=C(N)C=CC=C1Cl)OC1=CC(N)=CC=C1C,NA,[H]C(C)CCC(C)(CCCC=N)CCC(C)(CC1=C(N)C=CC=C1Cl)OC1=CC(N)=CC=C1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)CCC(C)(CCCC=N)CCC(C)(CC1=C(NCOC(=O)NCC(=O)O)C=CC=C1Cl)OC1=CC(N)=CC=C1C,[H]C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC(C)(CCCC=N)CCC(C)(CC1=C(N)C=CC=C1Cl)OC1=CC(N)=CC=C1C,[H]C(C)CCC(C)(CCC(C=N)COC(=O)NC(CCC(=O)O)C(=O)O)CCC(C)(CC1=C(N)C=CC=C1Cl)OC1=CC(N)=CC=C1C,4.490527704462857,4.278286997932858,4.328442136737857,4.398516381895
C=C-C-C,[H]C(C)CCC(C)(CCCC=N)CCC(O)(CC1=C(N)C=CC(C)=C1)CC1=C(N)C=CC=C1Cl,[H]C(C)CCC(C)(CCCC=N)CCC(CC1=C(N)C=CC(C)=C1)(CC1=C(N)C=CC=C1Cl)OC=CCC,NA,[H]C(C)CCC(C)(CCCC=N)CCC(CC1=C(N)C=CC(C)=C1)(CC1=C(N)C=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1Cl)OC=CCC,[H]C(C)CC(COC(=O)NCC(=O)O)C(C)(CCCC=N)CCC(CC1=C(N)C=CC(C)=C1)(CC1=C(N)C=CC=C1Cl)OC=CCC,[H]C(C)CCC(C)(CCCC=N)CCC(CC1=C(N)C=CC(C)=C1)(OC=CCC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1=C(N)C=CC=C1Cl,[H]C(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)(CCCC=N)CCC(CC1=C(N)C=CC(C)=C1)(CC1=C(N)C=CC=C1Cl)OC=CCC,4.732900925667619,4.3771273165628575,4.541315713462857,4.428339307562856
