add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(H)(N),C,[H]C(C)N,[H]C(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)COC(=O)NCC(=O)O,[H]C(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.37337639682,2.4233751817333333,2.533116115625,2.524893169558333
O=C-C-C-O,[H]C(C)N,[H]C(C)(N)OCCC=O,[H]C(C)(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OCCC=O,[H]C(C)(NCOC(=O)NCC(=O)O)OCCC=O,[H]C(N)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCCC=O,[H]C(N)(CCOC(=O)NC(CCC(=O)O)C(=O)O)OCCC=O,2.77781659525,2.385528408095,2.3167431707766672,2.87032988272
C-C=C-C:C,[H]C(C)(N)C(O)CC=O,[H]C(C)(N)C(O)(CC=O)C(C)C=CC,[H]C(N)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)(CC=O)C(C)C=CC,[H]C(C)(N)C(O)(CC=O)C(C)(C=CC)COC(=O)NCC(=O)O,[H]C(C)(N)C(O)(CC=O)C(C)C=CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(NCOC(=O)NC(CCC(=O)O)C(=O)O)C(O)(CC=O)C(C)C=CC,3.570097586766818,2.903610162123889,2.480888687068333,2.533244754616818
Cl-C:C-C,[H]C(N)(CC(C)=CCC)C(O)CC=O,[H]C(CC(C)=CCC)(NCCCCl)C(O)CC=O,[H]C(CC(C)=CCC)(NCCCCl)C(CC=O)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(CC(C)=CCC)(NCC(CCl)COC(=O)NCC(=O)O)C(O)CC=O,[H]C(CC(=CCC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)(NCCCCl)C(O)CC=O,[H]C(CC(C)=CCC)(NCCCCl)C(O)(CC=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.9334510355844445,1.994076999602381,2.9351613030023804,3.118630287816666
C-C-C:C-C,[H]C(N)(CC(C)=CCCCCCCl)C(O)CC=O,[H]C(N)(CC(C)=CCCCCCCl)C(CC=O)OC(C)CCC,[H]C(N)(CC(C)=CCC(CCCCl)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC=O)OC(C)CCC,[H]C(N)(C(CC=O)OC(C)CCC)C(COC(=O)NCC(=O)O)C(C)=CCCCCCCl,[H]C(N)(CC(=CCCCCCCl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC=O)OC(C)CCC,[H]C(N)(CC(C)=CCCCC(CCl)COC(=O)NC(CCC(=O)O)C(=O)O)C(CC=O)OC(C)CCC,3.8444786486688316,3.682067842082424,3.0501029801166664,3.118630287816666
Cl-C-C-O,[H]C(N)(CC(C)=CC(CCCCCl)C(C)CCC)C(O)CC=O,[H]C(N)(CC(C)=CC(CCCCCl)C(C)CCC)C(O)C(C=O)C(Cl)CO,[H]C(N)(CC(C)=CC(CCCCCl)C(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)C(C=O)C(Cl)CO,[H]C(N)(CC(C)=CC(CCCCCl)C(CCC)CCOC(=O)NCC(=O)O)C(O)C(C=O)C(Cl)CO,[H]C(N)(CC(C)=CC(CCCCCl)C(C)CCC)C(O)C(C=O)C(Cl)C(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(N)(CC(C)=CC(CCCCCl)C(C)C(CC)COC(=O)NC(CCC(=O)O)C(=O)O)C(O)C(C=O)C(Cl)CO,3.502473116983333,3.367748967661666,3.0795159227166664,2.949815430116666
C=C,[H]C(N)(CC(C)=CC(CCCCCl)C(C)CCC)C(O)C(C=O)C(O)CCl,[H]C(N)(CC(C)=CC(C=C)(CCCCCl)C(C)CCC)C(O)C(C=O)C(O)CCl,[H]C(N)(CC(C)=CC(C=C)(CCC(CCl)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCC)C(O)C(C=O)C(O)CCl,[H]C(N)(CC(C)=CC(C=C)(CCCCCl)C(C)CCC)C(OCOC(=O)NCC(=O)O)C(C=O)C(O)CCl,[H]C(N)(CC(C)=CC(C=C)(CCCCCl)C(C)CCC)C(O)C(C=O)C(O)C(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(N)(CC(C)=CC(C=C)(CCCCCl)C(C)CCC)C(O)C(C=O)C(CCl)OCOC(=O)NC(CCC(=O)O)C(=O)O,3.495344400811905,3.6043609853083325,3.352022749383333,3.0608339676083327
C(H)(H)(H),[H]C(N)(C(C=C)C(C)=CC(CCCCCl)C(C)CCC)C(O)C(C=O)C(O)CCl,[H]C([H])([H])C(CCCCl)C(C=C(C)C(C=C)C([H])(N)C(O)C(C=O)C(O)CCl)C(C)CCC,[H]C([H])([H])C(CCCCl)C(C=C(C)C(C=C)C([H])(N)C(O)C(C=O)C(O)CCl)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCC,[H]C([H])([H])C(CCCCl)C(C=C(C)C(C=C)C([H])(N)C(OCOC(=O)NCC(=O)O)C(C=O)C(O)CCl)C(C)CCC,[H]C([H])([H])C(CCCCl)C(C=C(C)C(C=C)C([H])(N)C(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=O)C(O)CCl)C(C)CCC,[H]C([H])([H])C(CCCCl)C(C=C(C)C(C=C)C([H])(N)C(O)(COC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)C(O)CCl)C(C)CCC,3.6902184237119053,3.756569415531904,3.2622184237119045,3.133946647283333
N(H)(:C),[H]C([H])([H])C=CC(C(C)=CC(CCCCCl)C(C)CCC)C([H])(N)C(O)C(C=O)C(O)CCl,[H]NCC(=CC([H])([H])[H])C(C(C)=CC(CCCCCl)C(C)CCC)C([H])(N)C(O)C(C=O)C(O)CCl,[H]NCC(=CC([H])([H])[H])C(C(C)=CC(CCCCCl)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCC)C([H])(N)C(O)C(C=O)C(O)CCl,[H]NCC(=CC([H])([H])[H])C(C(C)=CC(CCC(CCl)COC(=O)NCC(=O)O)C(C)CCC)C([H])(N)C(O)C(C=O)C(O)CCl,[H]NCC(=CC([H])([H])[H])C(C(C)=CC(CCCCCl)C(C)CCC)C([H])(N)C(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=O)C(O)CCl,[H]NCC(=CC([H])([H])[H])C(C(C)=CC(CCCCCl)C(C)CCC)C([H])(N)C(O)C(C(=O)COC(=O)NC(CCC(=O)O)C(=O)O)C(O)CCl,3.4725947684119043,3.519664422645995,3.400877327340995,3.207677734145238
N(-C)(=C),[H]NCC(Cl)C(O)C(C=O)C(O)C([H])(N)C(C=CC([H])([H])[H])C(C)=CC(CCCCCl)C(C)CCC,[H]NCC(Cl)C(O)C(C=O)C(O)C([H])(N)C(C=CC([H])([H])[H])C(C)=CC(CCCCCl)C(C)(CCC)CN=C,[H]NCC(Cl)C(O)C(C=O)C(O)C([H])(N)C(C=CC([H])([H])[H])C(C)=CC(CCCCCl)C(CCC)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CN=C,[H]NCC(Cl)C(O)C(C=O)C(O)C([H])(N)C(C=CC([H])([H])[H])C(C)=CC(CCCCCl)C(C)(CCCCOC(=O)NCC(=O)O)CN=C,[H]NCC(Cl)C(O)C(C=O)C(O)C([H])(N)C(C=CC([H])([H])[H])C(C)=CC(CCCCCl)C(C)(CN=C)C(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]NC(COC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)C(O)C(C=O)C(O)C([H])(N)C(C=CC([H])([H])[H])C(C)=CC(CCCCCl)C(C)(CCC)CN=C,3.6274624026285713,3.692776573093787,3.391596166348788,3.1929687913119045
