add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(N)(:C),C,CC(C)N,NA,CC(C)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)(N)COC(=O)NCC(=O)O,CC(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.3981504893066665,2.5582801819250003,2.695890098083334,2.3105357184999997
C-C=C-C=C,CCNC,C=CC(=CC)CNCC,NA,C=CC(=CC)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCC,CC=C(C=CCOC(=O)NCC(=O)O)CNCC,C=CC(=CC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCC,C=CC(=CC)CNCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.15064074812,2.5571720573,3.3306767310799996,3.08509922887
O-C-C-C:C,C=CC=C(C)CCNC,C=CC=C(C)CCNCC(O)CCC,NA,C=CC=C(C)CCNC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)CCC,C=CC=C(C)CCNCC(O)C(CC)COC(=O)NCC(=O)O,C=CC=C(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCC(O)CCC,C=CC=C(C)CCNCC(O)C(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.7656753565327277,2.9544242459557144,3.2279516434390474,3.3403278588533327
C(-C)(-C)(=O),C=C(C=C(C)CCNC)C(C)CCO,CNCCC(C)=CC(=CCC(C)=O)C(C)CCO,NA,CNCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)=CC(=CCC(C)=O)C(C)CCO,CNCCC(C)=CC(=C(COC(=O)NCC(=O)O)CC(C)=O)C(C)CCO,CNCCC(=CC(=CCC(C)=O)C(C)CCO)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCC(C)=CC(=CCC(C)=O)C(C)CC(O)COC(=O)NC(CCC(=O)O)C(=O)O,3.861796411506061,3.477693794965714,3.2616353712057142,2.640090409375
C(C)(:N)(:N),C=C(C=C(C)CCNC)C(C)CCOCC(C)=O,C=C(C=C(CCNC)CC(C)(N)N)C(C)CCOCC(C)=O,NA,C=C(C=C(CCNC)CC(N)(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCOCC(C)=O,C=C(C=C(CC(COC(=O)NCC(=O)O)NC)CC(C)(N)N)C(C)CCOCC(C)=O,C=C(C=C(CCNC)CC(C)(N)N)C(C)(CCOCC(C)=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C=C(CCNC)CC(C)(N)N)C(C)CCOC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)=O,3.9652884077927277,3.1236974726057145,3.250514249986775,3.277700786186667
C-C:C-N-C,C=C(C=C(C)CCNC)C(C)CCOCC(=O)CNC(C)N,CNCCC(C)=CC(=CC(C)CNC)C(C)CCOCC(=O)CNC(C)N,NA,CNCCC(C)=CC(=CC(C)CNC)C(C)C(COCC(=O)CNC(C)N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCC(C)=CC(=CC(C)CNC)C(C)C(COCC(=O)CNC(C)N)COC(=O)NCC(=O)O,CNCCC(C)=CC(=CC(C)(CNC)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCOCC(=O)CNC(C)N,CNCCC(C)=CC(=CC(C)CNC)C(C)CCOCC(=O)C(COC(=O)NC(CCC(=O)O)C(=O)O)NC(C)N,3.863884624401944,4.067790501462424,3.892109721086667,3.7419419161199996
C(C)(:C)(:C),C=C(C=C(C)CCNCC(CC)NC)C(C)CCOCC(=O)CNC(C)N,C=C(C=C(C)CCNCC(CC)NC)C(C)CCOCC(=O)C(CC(C)C)NC(C)N,NA,C=C(C=C(C)CCNCC(CC)NC)C(C)CCOCC(=O)C(CC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(C)N,C=C(C=C(C)CCNCC(CC)(COC(=O)NCC(=O)O)NC)C(C)CCOCC(=O)C(CC(C)C)NC(C)N,C=C(C=C(C)CCNCC(CC)N(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCOCC(=O)C(CC(C)C)NC(C)N,C=C(C(COC(=O)NC(CCC(=O)O)C(=O)O)=C(C)CCNCC(CC)NC)C(C)CCOCC(=O)C(CC(C)C)NC(C)N,4.034775849132727,4.566433057227273,3.863511243712727,3.608445568072727
C(C)(O),C=C(C=C(C)CCNCC(CC)NCC(C)(C)C)C(C)CCOCC(=O)CNC(C)N,C=C(C=C(C)CCNCC(CC)NCC(C)(C)C)C(C)CCOCC(=O)C(CCO)NC(C)N,NA,C=C(C=C(C)CCNCC(CC)NCC(C)(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCOCC(=O)C(CCO)NC(C)N,C=C(C=C(C)CCNC(COC(=O)NCC(=O)O)C(CC)NCC(C)(C)C)C(C)CCOCC(=O)C(CCO)NC(C)N,CCC(CNCCC(C)=CC(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCOCC(=O)C(CCO)NC(C)N)NCC(C)(C)C,C=C(C=C(C)CCNCC(CC)NC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)(C)C)C(C)CCOCC(=O)C(CCO)NC(C)N,3.9115777142546313,3.898955019021212,3.276603658923571,3.2931150493000003
C(C)(C)(N),CCOC=C(C=C(C)CCNCC(CC)NCC(C)(C)C)C(C)CCOCC(=O)CNC(C)N,CCOC=C(C=C(C)CCNCC(CCCC(C)N)NCC(C)(C)C)C(C)CCOCC(=O)CNC(C)N,NA,CCOC=C(C=C(C)CCNCC(NCC(C)(C)C)C(CCC(C)N)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCOCC(=O)CNC(C)N,CCOC=C(C=C(CCNCC(CCCC(C)N)NCC(C)(C)C)CCOC(=O)NCC(=O)O)C(C)CCOCC(=O)CNC(C)N,CCOC=C(C=C(C)CCNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCCC(C)N)NCC(C)(C)C)C(C)CCOCC(=O)CNC(C)N,CCOC=C(C=C(C)CCNCC(CCCC(C)N)N(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)(C)C)C(C)CCOCC(=O)CNC(C)N,4.8142829398212985,4.638084295233116,4.420947570690238,3.6515200144576623
