add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(O)(O),C,CC(O)O,NA,CC(O)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(O)OCOC(=O)NCC(=O)O,CC(O)(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(O)OCOC(=O)NC(CCC(=O)O)C(=O)O,2.2352,2.093035189995,2.336577297158333,2.07305
C:C-N-C:C,CC(O)O,CCNC(C)OC(C)O,NA,CC(O)OC(C)NCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNC(CCOC(=O)NCC(=O)O)OC(C)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC(C)OC(C)O,CC(O)OC(C)NCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.74792477486,2.7908480636783333,2.8190633871766666,2.802372738051667
C-C:C-O-C,CCN(CC)OC(C)O,CCCOCCCN(CC)OC(C)O,NA,CCCOCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CN(CC)OC(C)O,CCCOC(CCN(CC)OC(C)O)COC(=O)NCC(=O)O,CCCOCCCN(CC)OC(C)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCOCCCN(OC(C)O)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.8359665506266665,2.9809110856484917,3.58737471532,3.1387561570133333
O=C-C-C-C-C-O,CCCOCC(C)(O)ON(CC)CC,CCCOC(C(=O)CCCCO)C(C)(O)ON(CC)CC,NA,CCCOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)(C(=O)CCCCO)C(C)(O)ON(CC)CC,CCCOC(C(=O)CCCCO)C(C)(O)ON(CC)C(C)COC(=O)NCC(=O)O,CCCOC(C(=O)CCCCO)C(C)(O)ON(CC)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCOC(C(=O)CCCCO)C(C)(O)ON(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.4632564831907695,3.4462060642733334,2.972815341145,2.819789069453333
O-C-C-C=O,CCCOCC(C)(O)ON(CC)C(C)C(C=O)CCCO,CCCOCC(C)(OOCCC=O)ON(CC)C(C)C(C=O)CCCO,NA,CCCOCC(C)(OOCCC=O)ON(C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(C=O)CCCO,CCN(OC(C)(COCCCCOC(=O)NCC(=O)O)OOCCC=O)C(C)C(C=O)CCCO,CCCOCC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)(OOCCC=O)ON(CC)C(C)C(C=O)CCCO,CCCOCC(C)(OOCCC(=O)COC(=O)NC(CCC(=O)O)C(=O)O)ON(CC)C(C)C(C=O)CCCO,3.7135182197333334,3.3205232336933337,2.923488103973333,3.5800060642733333
N-C:C-C,CCCOCC(C)(O)ON(CC)C(C)(C(=O)CCO)C(C=O)CCCO,CCCOCC(O)(CC(C)CN)ON(CC)C(C)(C(=O)CCO)C(C=O)CCCO,NA,CCCOCC(O)(CC(C)CN)ON(CC)C(C)(C(=O)CCO)C(C=O)CC(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCOCC(O)(CC(C)CNCOC(=O)NCC(=O)O)ON(CC)C(C)(C(=O)CCO)C(C=O)CCCO,CCCOCC(O)(CC(C)CN)ON(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C(=O)CCO)C(C=O)CCCO,CCCOCC(O)(CC(C)(CN)COC(=O)NC(CCC(=O)O)C(=O)O)ON(CC)C(C)(C(=O)CCO)C(C=O)CCCO,3.6528329108460604,3.46209738508,3.389316665513333,3.2717911999022222
C1CCCCC1,CCCNC(C)COCC(C)(O)ON(CC)C(C)(C(=O)CCO)C(C=O)CCCO,CCCNC(COCC(C)(O)ON(CC)C(C)(C(=O)CCO)C(C=O)CCCO)CC1CCCCC1,NA,CCCNC(COCC(C)(O)ON(C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C(=O)CCO)C(C=O)CCCO)CC1CCCCC1,CCCNC(COCC(C)(O)ON(CC)C(C)(C(=O)CCO)C(C=O)CCCO)C(COC(=O)NCC(=O)O)C1CCCCC1,CCCNC(COCC(C)(O)ON(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C(=O)CCO)C(C=O)CCCO)CC1CCCCC1,CCN(OC(C)(O)COCC(CC1CCCCC1)NCC(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)(C(=O)CCO)C(C=O)CCCO,3.9649271496060607,3.803116247001905,3.3123228005878778,3.3504145926933324
