add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N:C-C:C,C,CCCCN,NA,CC(CCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,NCCCCCOC(=O)NCC(=O)O,CCCC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.165276066566667,2.6074166666666665,2.6881041865083333,2.6972475126366664
N(C)(O),CC(C)CN,CNOC(C)(C)CN,NA,CC(C)(CN)ONCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNOC(C)(C)C(N)COC(=O)NCC(=O)O,CN(COC(=O)NC(CCCNC(=N)N)C(=O)O)OC(C)(C)CN,CN(COC(=O)NC(CCC(=O)O)C(=O)O)OC(C)(C)CN,2.7290399557600002,2.618031979125,3.8780713895466676,3.6941880562133336
O-C-O-C,CC(C)(CN)CNO,COC(O)CC(C)(CN)CNO,NA,COC(O)CC(C)(CNO)CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(O)C(COC(=O)NCC(=O)O)C(C)(CN)CNO,COC(O)CC(C)(CNO)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC(O)CC(C)(CN)CNOCOC(=O)NC(CCC(=O)O)C(=O)O,2.5839531434300005,2.777987750226191,2.767925648175,2.3941250971333337
N:C:N:C,COC(O)NCC(C)(C)CNO,COC(O)NCC(C)(C)CNON(C)CN,NA,COC(O)NCC(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CNON(C)CN,COC(O)NC(COC(=O)NCC(=O)O)C(C)(C)CNON(C)CN,COC(O)NCC(C)(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NON(C)CN,COC(O)NCC(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)CNON(C)CN,3.552791738926667,3.2286164369233332,3.0150994437083334,2.4584613300066662
CC1CC(N)CCC1,CC(C)(CNO)CNC(O)OCCNCN,CC1CCC(N(CN)CCOC(O)NCC(C)(C)CNO)C(N)C1,NA,CC1CCC(N(CN)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)COC(O)NCC(C)(C)CNO)C(N)C1,CC1CCC(N(CN)CC(COC(=O)NCC(=O)O)OC(O)NCC(C)(C)CNO)C(N)C1,CC1CCC(N(CCOC(O)NCC(C)(C)CNO)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)C1,CC1CCC(N(CN)CCOC(O)N(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)(C)CNO)C(N)C1,2.987862843621616,3.317904569779999,3.0498338074999998,3.05706412142
C(-H)(-N)(=C),CC1CC(N)CCC1N(CC(C)(C)CNO)C(O)OCCNCN,[H]C(N)=CC1CC(N(CC(C)(C)CNO)C(O)OCCNCN)C(C)CC1N,NA,[H]C(N)=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CC(N(CC(C)(C)CNO)C(O)OCCNCN)C(C)CC1N,[H]C(N)=CC1CC(N(CC(C)(C)CNO)C(O)OCC(COC(=O)NCC(=O)O)NCN)C(C)CC1N,[H]C(N)=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1CC(N(CC(C)(C)CNO)C(O)OCCNCN)C(C)CC1N,[H]C(N)=CC1CC(N(CC(C)(C)CNO)C(O)OCCNCN)C(C)CC1(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.356902875472726,3.1267691717479367,3.1613087736105556,3.0828678716355555
O(C)(C),[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CCC(N)CC1C)NCN,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CC(COC)C(N)CC1C)NCN,NA,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CC(COC)C(N)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1C)NCN,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CC(COC)C(N)CC1C)N(CN)COC(=O)NCC(=O)O,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(COC)C(N)CC1C)NCN,[H]C(=C)NC(COC(O)N(CC(C)(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)NO)C1CC(COC)C(N)CC1C)NCN,3.7354001690127276,3.53515707814,3.2136641726149997,3.13522327064
ClC1CC(Cl)CCC1,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CCC(NCOC)CC1C)NCN,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CCC(NCOC)CC1C)NCNC1CCC(Cl)CC1Cl,NA,[H]C(=C)NC(COC(O)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(CC(C)(C)CNO)C1CCC(NCOC)CC1C)NCNC1CCC(Cl)CC1Cl,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CCC(NCOC)CC1C)NCNC1CCC(Cl)CC1(Cl)COC(=O)NCC(=O)O,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CCC(NCOC)CC1C)NCNC1CCC(Cl)CC1(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=C)NC(COC(O)N(CC(C)(C)CNO)C1CCC(NCOC)CC1C)NC(COC(=O)NC(CCC(=O)O)C(=O)O)NC1CCC(Cl)CC1Cl,4.009581436028571,4.552817613321298,2.989966713524632,3.079824249404632
