add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
Cl-C:C-O-C,C,CCOCCCl,NA,CCOC(CCl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=C(O)CNC(=O)OCCCOCCCl,CCOC(CCl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCOCC(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,2.7314307364933335,2.461753589828333,2.6125519682849996,2.398021560786667
C-C-C-C-C-C-C,COCC(C)Cl,CCCCCC(C)COCC(C)Cl,NA,CCCCCC(C)COCC(Cl)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCC(C)COCC(C)Cl)COC(=O)NCC(=O)O,CCCCCC(C)COC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)Cl,CCCCCC(C)COC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)Cl,3.8308813530507693,3.0425896834357142,3.5689480529307693,3.3590710631641025
C=N,CCCCCCCC(C)(Cl)COC,C=NC(OC)C(C)(Cl)CCCCCCC,NA,C=NC(OC)C(C)(Cl)C(CCCCCC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=NC(COC(=O)NCC(=O)O)(OC)C(C)(Cl)CCCCCCC,C=NC(OC)C(C)(Cl)CCCCC(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=NC(OC)C(C)(Cl)CCCCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,4.254609169470769,3.49959132774,3.73223073164,3.6625062401422226
OC1CC(N)CCC1,C=NCOCC(C)(Cl)CCCCCCC,C=NCOCC(C)(Cl)CCCCCC(C)C1CCC(O)CC1N,NA,C=NCOCC(C)(Cl)CC(CCCC(C)C1CCC(O)CC1N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=NCOCC(C)(Cl)CC(CCCC(C)C1CCC(O)CC1N)COC(=O)NCC(=O)O,C=NCOCC(C)(Cl)CCCCCC(C)C1CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)CC1N,C=NCOCC(C)(Cl)CC(CCCC(C)C1CCC(O)CC1N)COC(=O)NC(CCC(=O)O)C(=O)O,4.008945534386071,4.024621641086666,3.7117549310699998,3.1180487887874606
N(C)(O),C=NCOCC(C)(Cl)C(CCCCCC)C1(N)CCCC(O)C1,C=NC(OCC(C)(Cl)C(CCCCCC)C1(N)CCCC(O)C1)ONC,NA,C=NC(OCC(C)(Cl)C(CCC(CCC)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(N)CCCC(O)C1)ONC,CCCCCCC(C(C)(Cl)COC(N=CCOC(=O)NCC(=O)O)ONC)C1(N)CCCC(O)C1,C=NC(OCC(C)(Cl)C(CCCCCC)C1(N)CCCC(O)C1COC(=O)NC(CCCNC(=N)N)C(=O)O)ONC,C=NC(OCC(C)(Cl)C(CCCCCC)C1(N)CCCC(O)C1)ON(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.923498177154633,3.7937733714494044,3.9368599155460715,3.294635373945238
O=C-C-C-C=O,C=NCOCC(C)(Cl)C(CCCCCCONC)C1(N)CCCC(O)C1,C=NCOCC(C)(Cl)C(CCCC(CCONC)C(=O)CCC=O)C1(N)CCCC(O)C1,NA,C=NCOCC(C)(Cl)C(CCCC(CCONC)C(=O)CCC=O)C1(N)CCCC(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,C=NCOCC(C)(Cl)C(CCCC(CCONC)C(=O)CCC=O)C1(N)CCC(COC(=O)NCC(=O)O)C(O)C1,C=NCOCC(C)(Cl)C(CCCC(CCONC)C(=O)C(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(N)CCCC(O)C1,C=NCOCC(C)(Cl)C(C(CCC(CCONC)C(=O)CCC=O)COC(=O)NC(CCC(=O)O)C(=O)O)C1(N)CCCC(O)C1,4.065027732465743,3.6833676256683328,3.454036105598571,3.3923123321110715
O-C-C-C-C-C-N,C=NCOCC(C)(Cl)C(CCCCCCON(C)C(=O)CCC=O)C1(N)CCCC(O)C1,C=NCOCC(C)(Cl)C(CCCCCCON(C)C(=O)CCC=O)C1(N)CCCC(O)C1C(N)CCCCO,NA,C=NCOCC(C)(Cl)C(CCCCCCON(C)C(=O)CCC=O)C1(N)CCCC(O)C1C(N)(CCCCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=NCOCC(C)(Cl)C(CC(CCCCON(C)C(=O)CCC=O)COC(=O)NCC(=O)O)C1(N)CCCC(O)C1C(N)CCCCO,C=NCOCC(C)(Cl)C(CC(CCCCON(C)C(=O)CCC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(N)CCCC(O)C1C(N)CCCCO,C=NCOCC(C)(Cl)C(CCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CON(C)C(=O)CCC=O)C1(N)CCCC(O)C1C(N)CCCCO,3.6928071510212988,3.9645076308985714,4.027512704998571,3.1686003868569044
