add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C-C=O,C,CC(=O)CCO,NA,CC(=O)CC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)C(CO)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(=O)CCO)C(=O)O,CC(=O)C(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.156594074633334,2.2776215607866668,2.252444342041667,2.4320298827199998
N-C-N-C-C,COCCC=O,COCCC(=O)C(C)NCN,NA,COCCC(=O)C(C)NC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COCCC(=O)C(C)N(CN)COC(=O)NCC(=O)O,COCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)C(C)NCN,COCCC(=O)C(C)NCNCOC(=O)NC(CCC(=O)O)C(=O)O,3.4382560227683334,2.4562739459533334,2.8408589100916664,2.3024349911666664
N=C-N-C-C,CCNC(N)COCCC=O,CCNC(=N)C(C)NC(N)COCCC=O,NA,CCNC(=N)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(N)COCCC=O,CCNC(=N)C(C)NC(COCCC=O)NCOC(=O)NCC(=O)O,CCNC(=N)C(C)NC(N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)OCCC=O,CCNC(=NCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)NC(N)COCCC=O,3.583926390626666,3.6350591409390476,3.117499483158333,2.4634589815083334
O-C-C-C-C-C(O)-C,CCNC=NC(C)NC(N)COCCC=O,CCNC=NC(C)(NC(N)COCCC=O)C(CCO)CC(C)O,NA,CCNC=NC(C)(NC(N)COCCC=O)C(CC(C)O)C(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNC=NC(C)(NC(N)COCCC(=O)COC(=O)NCC(=O)O)C(CCO)CC(C)O,CCNC=NC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)(NC(N)COCCC=O)C(CCO)CC(C)O,CC(O)CC(CCO)C(C)(N=CNCCCOC(=O)NC(CCC(=O)O)C(=O)O)NC(N)COCCC=O,3.3246733804249993,3.264954484565714,3.2781306999799993,3.263047366646666
N-C:N:N,CCNC(=NC(C)NC(N)COCCC=O)C(O)CCCC(C)O,CCNC(=NC(C)NC(N)(COCCC=O)NNCN)C(O)CCCC(C)O,NA,CCNC(=NC(C)NC(COCCC=O)(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NNCN)C(O)CCCC(C)O,CC(O)CCCC(O)C(=NC(C)NC(N)(COCCC=O)NNCN)NC(C)COC(=O)NCC(=O)O,CCNC(=NC(C)NC(N)(COCCC=O)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCN)C(O)CCCC(C)O,CCNC(=NC(C)NC(N)(COCCC=O)NNCN)C(O)CCCC(C)OCOC(=O)NC(CCC(=O)O)C(=O)O,3.6047492477599996,3.264954484565714,3.239263387613333,3.22004502338
OC1C(O)CCCC1,CCNC(=NC(C)NC(N)COCCC(=O)C(N)NN)C(O)CCCC(C)O,CCNC(=NC(C)NC(N)COCCC(=O)C(N)NN)C(O)CCCC(O)CC1(O)CCCCC1O,NA,CCNC(=NC(C)NC(N)COCCC(=O)C(N)NN)C(O)CCCC(CC1(O)CCCCC1O)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNC(=NC(C)(COC(=O)NCC(=O)O)NC(N)COCCC(=O)C(N)NN)C(O)CCCC(O)CC1(O)CCCCC1O,CCNC(=NC(C)NC(N)COCCC(=O)C(N)(COC(=O)NC(CCCNC(=N)N)C(=O)O)NN)C(O)CCCC(O)CC1(O)CCCCC1O,CCNC(=NC(C)NC(N)COCCC(=O)C(N)NN)C(O)CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(O)CC1(O)CCCCC1O,3.4880955758819043,3.1438875928885714,3.0129625540400005,3.15109336056
