add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-C-C-C=O,C,CC(C=O)CC=O,NA,CC(C=O)(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CCC(C=O)CCOC(=O)NCC(=O)O,CC(CC=O)C(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.701848723153333,2.561516666666667,2.428704172541667,2.655275539033334
OC1C(O)CCCC1,CC(C=O)CC=O,CC(C=O)C(C=O)OC1CCCCC1O,NA,CC(C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C=O)OC1CCCCC1O,CC(C=O)C(C=O)OC1CC(COC(=O)NCC(=O)O)CCC1O,CC(C=O)C(C=O)OC1CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1O,CC(C(=O)COC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)OC1CCCCC1O,3.0216081145,3.2543840532199995,3.272394097459999,2.618248284
C(C)(H),CC(C=O)(CC=O)C1CCC(O)C(O)C1,[H]CCC1(O)CCC(C(C)(C=O)CC=O)CC1O,NA,[H]CCC1(O)CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)(C(C)(C=O)CC=O)CC1O,[H]CCC1(O)CC(COC(=O)NCC(=O)O)C(C(C)(C=O)CC=O)CC1O,[H]CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(O)CCC(C(C)(C=O)CC=O)CC1O,[H]CCC1(O)CCC(C(C)(CC=O)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O)CC1O,2.9080286491350003,3.1193884628249995,3.136114047635,2.954728649135
N-C:N:N,[H]C(C)C1(O)CCC(C(C)(C=O)CC=O)CC1O,[H]C(C)C1(O)CCC(C(C)(C=O)CC(=O)NCNN)CC1O,NA,[H]C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(O)CCC(C(C)(C=O)CC(=O)NCNN)CC1O,[H]C(C)C1(O)CCC(C(C)(C=O)CC(=O)N(CNN)COC(=O)NCC(=O)O)CC1O,[H]C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1(O)CCC(C(C)(C=O)CC(=O)NCNN)CC1O,[H]C(C)C1(O)C(O)CC(C(C)(C=O)CC(=O)NCNN)CC1COC(=O)NC(CCC(=O)O)C(=O)O,3.22522651112,2.5821717319100004,3.102006560835,3.035114047635
C(-N)(=C),[H]C(C)C1(ONNCN)CCC(C(C)(C=O)CC=O)CC1O,[H]C(C)C1(ONNCN)CCC(C(C)(C=O)C(C=O)NC=C)CC1O,NA,[H]C(C)C1(ONNCN)CCC(C(C)(C=O)C(C=O)NC=CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1O,[H]C(C)C1(ONNCN)CCC(COC(=O)NCC(=O)O)(C(C)(C=O)C(C=O)NC=C)CC1O,[H]C(C)C1(ONNCN)C(O)CC(C(C)(C=O)C(C=O)NC=C)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)C1(ONNCN)CCC(C(C)(C=O)C(C=O)N(C=C)COC(=O)NC(CCC(=O)O)C(=O)O)CC1O,3.323471282999999,3.1091407481199997,3.16039111572,3.04115175612
C(N)(N),[H]C(C)C1(ONNCN)CCC(C(C)(C=O)CC=O)CC1(O)C=CN,[H]C(C)C1(ONNCN)CCC(C(C)(C=O)C(C=O)C(N)N)CC1(O)C=CN,NA,[H]C(C)C1(ONNCN)CCC(C(C)(C=O)C(C(=O)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(N)N)CC1(O)C=CN,[H]C(C)C1(ONN(CN)COC(=O)NCC(=O)O)CCC(C(C)(C=O)C(C=O)C(N)N)CC1(O)C=CN,[H]C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1(ONNCN)CCC(C(C)(C=O)C(C=O)C(N)N)CC1(O)C=CN,[H]C(C)C1(ONNCN)CCC(C(C=O)(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)C(N)N)CC1(O)C=CN,3.132844273232727,2.85332327066,3.0464661514599998,2.85332327066
O-C-C-O-C,[H]C(C)C1(ONNCN)CCC(C(C)(C=O)CC=O)CC1(C=CN)ONCN,[H]C(CC(O)COC)C1(ONNCN)CCC(C(C)(C=O)CC=O)CC1(C=CN)ONCN,NA,[H]C(CC(O)COC)C1(ONNCN)CCC(C(C)(CC=O)C(=O)COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1(C=CN)ONCN,[H]C(CC(O)COC)C1(ONNCN)CCC(C(C)(C=O)CC=O)CC1(C=CN)ONCNCOC(=O)NCC(=O)O,[H]C(CC(O)COC)C1(ONNCN)CCC(C(C)(C=O)CC=O)CC1(C=CN)ONCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(CC(O)COC)C1(ONNCN)CCC(C(C)(C=O)CC(=O)COC(=O)NC(CCC(=O)O)C(=O)O)CC1(C=CN)ONCN,3.7604702503327267,4.0867201970975,3.4450053464799995,3.31893005428
O=C-C-C-C-C-N,[H]C(C)C1(ONNCN)C(C(CO)OC)CC(C(C)(C=O)CC=O)CC1(C=CN)ONCN,[H]C(C)C1(ONNCN)C(C(CO)OC)CC(C(C)(C=O)CC(=O)C(CC=O)CCN)CC1(C=CN)ONCN,NA,[H]C(C)C1(ONNCN)C(C(CO)OC)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)(C(C)(C=O)CC(=O)C(CC=O)CCN)CC1(C=CN)ONCN,[H]C(C)C1(ONNCN)C(C(CO)OC)CC(C(C)(C=O)CC(=O)C(CC=O)CCN)C(COC(=O)NCC(=O)O)C1(C=CN)ONCN,[H]C(C)C1(ONNCN)C(C(CO)OC)CC(C(C)(C=O)CC(=O)C(CCN)C(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1(C=CN)ONCN,[H]C(C)C1(ON(COC(=O)NC(CCC(=O)O)C(=O)O)NCN)C(C(CO)OC)CC(C(C)(C=O)CC(=O)C(CC=O)CCN)CC1(C=CN)ONCN,3.818870250332727,3.95898940776,3.3773300542799993,3.3773300542799993
